id,title,upload_date,air_date,era,type,series,episode,url,thumbnail,members,subtitles,duration_sec,description,status,view_count,like_count
mv-218,BTS (방탄소년단) WINGS 'Boy Meets Evil' Comeback Trailer,2016-09-26,2016-09-26,,MV,MVs,,https://www.youtube.com/watch?v=iJJSh-eEdRk,https://img.youtube.com/vi/iJJSh-eEdRk/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,173,,active,81329441,2854461
mv-219,BTS (방탄소년단) WINGS Short Film #7 AWAKE,2016-09-13,2016-09-13,,MV,MVs,,https://www.youtube.com/watch?v=WYbrLlVelYk,https://img.youtube.com/vi/WYbrLlVelYk/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,320,,active,16848692,1164432
mv-220,BTS (방탄소년단) WINGS Short Film #6 MAMA,2016-09-10,2016-09-10,,MV,MVs,,https://www.youtube.com/watch?v=wu82g0vyyTY,https://img.youtube.com/vi/wu82g0vyyTY/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,172,,active,9844447,767487
mv-221,BTS (방탄소년단) WINGS Short Film #5 REFLECTION,2016-09-09,2016-09-09,,MV,MVs,,https://www.youtube.com/watch?v=wzxjM-82RW8,https://img.youtube.com/vi/wzxjM-82RW8/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,183,,active,7539256,625810
mv-222,BTS (방탄소년단) WINGS Short Film #4 FIRST LOVE,2016-09-08,2016-09-08,,MV,MVs,,https://www.youtube.com/watch?v=7VPcnJ9oJ-k,https://img.youtube.com/vi/7VPcnJ9oJ-k/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,178,,active,10289458,827816
mv-223,BTS (방탄소년단) WINGS Short Film #3 STIGMA,2016-09-07,2016-09-07,,MV,MVs,,https://www.youtube.com/watch?v=3i34dFsjRY4,https://img.youtube.com/vi/3i34dFsjRY4/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,198,,active,16900346,1269615
mv-224,BTS (방탄소년단) WINGS Short Film #2 LIE,2016-09-05,2016-09-05,,MV,MVs,,https://www.youtube.com/watch?v=_y8-HD5O69g,https://img.youtube.com/vi/_y8-HD5O69g/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,154,,active,19855594,1392722
mv-225,BTS (방탄소년단) WINGS Short Film #1 BEGIN,2016-09-04,2016-09-04,,MV,MVs,,https://www.youtube.com/watch?v=yR73I0z5ms0,https://img.youtube.com/vi/yR73I0z5ms0/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,156,,active,14904311,1064228
mv-226,Agust D ‘give it to me’ MV,2016-08-18,2016-08-18,,MV,MVs,,https://www.youtube.com/watch?v=_Zgc12yL5ss,https://img.youtube.com/vi/_Zgc12yL5ss/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,155,,active,60333708,3132635
mv-227,Agust D 'Agust D' MV,2016-08-15,2016-08-15,,MV,MVs,,https://www.youtube.com/watch?v=3Y_Eiyg4bfk,https://img.youtube.com/vi/3Y_Eiyg4bfk/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,187,,active,186871925,6560769
mv-228,BTS (방탄소년단) 'Save ME' Official MV,2016-05-15,2016-05-15,,MV,MVs,,https://www.youtube.com/watch?v=GZjt_sA2eso,https://img.youtube.com/vi/GZjt_sA2eso/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,217,,active,819460678,11445432
mv-229,BTS (방탄소년단) '불타오르네 (FIRE)' Official MV,2016-05-01,2016-05-01,,MV,MVs,,https://www.youtube.com/watch?v=4ujQOR2DMFM,https://img.youtube.com/vi/4ujQOR2DMFM/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,295,,active,470209763,9233860
mv-230,BTS (방탄소년단) '불타오르네 (FIRE)' Official MV (Choreography Version),2016-05-09,2016-05-09,,MV,MVs,,https://www.youtube.com/watch?v=2cTZTqBU1Rc,https://img.youtube.com/vi/2cTZTqBU1Rc/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,218,,active,55689096,1488951
mv-231,BTS (방탄소년단) '불타오르네 (FIRE)' Official Teaser,2016-04-28,2016-04-28,,MV,MVs,,https://www.youtube.com/watch?v=QH7LfLSVoW0,https://img.youtube.com/vi/QH7LfLSVoW0/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,31,,active,4947471,503622
mv-232,BTS (방탄소년단) 'EPILOGUE : Young Forever' Official MV,2016-04-19,2016-04-19,,MV,MVs,,https://www.youtube.com/watch?v=LbvE0FV_70U,https://img.youtube.com/vi/LbvE0FV_70U/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,205,,active,75169927,3148699
mv-233,BTS (防弾少年団) 'RUN -Japanese Ver.-' Official MV,2016-03-11,2016-03-11,,MV,MVs,,https://www.youtube.com/watch?v=a16gTN7kOWU,https://img.youtube.com/vi/a16gTN7kOWU/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,236,,active,34471834,0
mv-234,BTS (防弾少年団) 'I NEED U (Japanese Ver.)' Official MV,2015-12-02,2015-12-02,,MV,MVs,,https://www.youtube.com/watch?v=LYAcYSmaLoc,https://img.youtube.com/vi/LYAcYSmaLoc/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,220,,active,54375651,0
mv-235,BTS (방탄소년단) 'RUN' Official MV,2015-11-29,2015-11-29,,MV,MVs,,https://www.youtube.com/watch?v=wKysONrSmew,https://img.youtube.com/vi/wKysONrSmew/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,451,,active,154823142,4820109
mv-236,BTS (방탄소년단) 'RUN' Official Teaser,2015-11-24,2015-11-24,,MV,MVs,,https://www.youtube.com/watch?v=eIUum9MFlD4,https://img.youtube.com/vi/eIUum9MFlD4/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,48,,active,4433609,427902
mv-237,BTS (방탄소년단) 화양연화 pt.2 'Never Mind' Comeback Trailer,2015-11-17,2015-11-17,,MV,MVs,,https://www.youtube.com/watch?v=LOadwTF77tw,https://img.youtube.com/vi/LOadwTF77tw/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,147,,active,3790478,305168
mv-238,BTS (방탄소년단) 화양연화 on stage : prologue,2015-10-02,2015-10-02,,MV,MVs,,https://www.youtube.com/watch?v=Bt8648TNX1M,https://img.youtube.com/vi/Bt8648TNX1M/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,718,,active,16233487,1274860
mv-239,BTS (방탄소년단) '쩔어' Official MV,2015-06-23,2015-06-23,,MV,MVs,,https://www.youtube.com/watch?v=H8lYMWZD5P8,https://img.youtube.com/vi/H8lYMWZD5P8/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,257,,active,229118538,4648720
mv-240,BTS (防弾少年団) 'FOR YOU' Official MV (Dance Ver.),2015-06-17,2015-06-17,,MV,MVs,,https://www.youtube.com/watch?v=ULStzgQYrqk,https://img.youtube.com/vi/ULStzgQYrqk/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,286,,active,36061393,0
mv-241,BTS 'FOR YOU' Official MV,2015-06-05,2015-06-05,,MV,MVs,,https://www.youtube.com/watch?v=TTG6nxwdhyA,https://img.youtube.com/vi/TTG6nxwdhyA/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,307,,active,107599071,0
mv-242,BTS (방탄소년단) 'I NEED U' Official MV (Original ver.),2015-05-10,2015-05-10,,MV,MVs,,https://www.youtube.com/watch?v=jjskoRh8GTE,https://img.youtube.com/vi/jjskoRh8GTE/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,333,,active,201269852,5300656
mv-243,BTS (방탄소년단) 'I NEED U' Official MV,2015-04-29,2015-04-29,,MV,MVs,,https://www.youtube.com/watch?v=DOuhvBJqKVY,https://img.youtube.com/vi/DOuhvBJqKVY/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,220,,active,14564404,684397
mv-244,BTS (방탄소년단) 화양연화 pt.1 '花樣年華' Comeback Trailer,2015-04-17,2015-04-17,,MV,MVs,,https://www.youtube.com/watch?v=IW-ZUAUWgwo,https://img.youtube.com/vi/IW-ZUAUWgwo/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,133,,active,9289670,546115
mv-245,Rap Monster '농담' MV,2015-03-26,2015-03-26,,MV,MVs,,https://www.youtube.com/watch?v=TfenCTabhDY,https://img.youtube.com/vi/TfenCTabhDY/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,200,,active,21984199,1226019
mv-246,Rap Monster x Warren G 'P.D.D' MV,2015-03-05,2015-03-05,,MV,MVs,,https://www.youtube.com/watch?v=WFArWe1MLW8,https://img.youtube.com/vi/WFArWe1MLW8/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,259,,active,2312208,243900
mv-247,'Danger (Mo-Blue-Mix) ft. THANH' MV,2014-11-20,2014-11-20,,MV,MVs,,https://www.youtube.com/watch?v=3Wz-KiqFXGc,https://img.youtube.com/vi/3Wz-KiqFXGc/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,284,,active,4062170,451072
mv-248,'Danger (Mo-Blue-Mix) ft. THANH' Teaser,2014-11-13,2014-11-13,,MV,MVs,,https://www.youtube.com/watch?v=7Jv2xp-6m_A,https://img.youtube.com/vi/7Jv2xp-6m_A/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,48,,active,725754,65202
mv-249,BTS (방탄소년단) '호르몬전쟁' Official MV,2014-10-21,2014-10-21,,MV,MVs,,https://www.youtube.com/watch?v=Hhph0_CdUHg,https://img.youtube.com/vi/Hhph0_CdUHg/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,299,,active,42613239,1722756
mv-250,BTS (방탄소년단) 'Danger' Official MV,2014-08-19,2014-08-19,,MV,MVs,,https://www.youtube.com/watch?v=43r6lXilbcQ,https://img.youtube.com/vi/43r6lXilbcQ/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,287,,active,133884803,4034720
mv-251,BTS (방탄소년단) 'Danger' Official Teaser #1,2014-08-11,2014-08-11,,MV,MVs,,https://www.youtube.com/watch?v=qSL6ne_7V4k,https://img.youtube.com/vi/qSL6ne_7V4k/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,52,,active,1881859,197641
mv-252,BTS (방탄소년단) DARK & WILD 'What Am I To You' Comeback Trailer,2014-08-05,2014-08-05,,MV,MVs,,https://www.youtube.com/watch?v=_3OLpHsAR54,https://img.youtube.com/vi/_3OLpHsAR54/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,174,,active,3603174,427701
mv-253,BTS(방탄소년단) Comeback Trailer,2014-08-05,2014-08-05,,MV,MVs,,https://www.youtube.com/watch?v=R_nfKfAnZ2A,https://img.youtube.com/vi/R_nfKfAnZ2A/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,174,,active,2102207,123361
mv-254,BTS (방탄소년단) '하루만 (Just one day)' Official MV,2014-04-06,2014-04-06,,MV,MVs,,https://www.youtube.com/watch?v=dzAwJW107nk,https://img.youtube.com/vi/dzAwJW107nk/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,249,,active,54506839,1908551
mv-255,BTS (방탄소년단) '하루만 (Just one day)' Official Teaser,2014-04-02,2014-04-02,,MV,MVs,,https://www.youtube.com/watch?v=MtidUkuu3gU,https://img.youtube.com/vi/MtidUkuu3gU/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,38,,active,1561468,187914
mv-256,BTS (방탄소년단) '상남자 (Boy In Luv)' Official MV (Choreography Version),2014-02-20,2014-02-20,,MV,MVs,,https://www.youtube.com/watch?v=4XyPdnTz_Q0,https://img.youtube.com/vi/4XyPdnTz_Q0/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,240,,active,20660375,697856
mv-257,BTS (방탄소년단) '상남자 (Boy In Luv)' Official MV,2014-02-11,2014-02-11,,MV,MVs,,https://www.youtube.com/watch?v=LHHjp3IMjMk,https://img.youtube.com/vi/LHHjp3IMjMk/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,283,,active,68918116,2515022
mv-258,BTS (방탄소년단) '상남자 (Boy In Luv)' Official Teaser,2014-02-09,2014-02-09,,MV,MVs,,https://www.youtube.com/watch?v=OCxBOgjZc6s,https://img.youtube.com/vi/OCxBOgjZc6s/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,37,,active,1847165,181598
mv-259,BTS (방탄소년단) Skool Luv Affair 'Skool Luv Affair' Comeback Trailer,2014-02-02,2014-02-02,,MV,MVs,,https://www.youtube.com/watch?v=4lKeF2CDGbk,https://img.youtube.com/vi/4lKeF2CDGbk/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,97,,active,2996525,397983
mv-260,BTS (방탄소년단) 'N.O' Official MV,2013-09-11,2013-09-11,,MV,MVs,,https://www.youtube.com/watch?v=r5GaAEHvHj0,https://img.youtube.com/vi/r5GaAEHvHj0/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,243,,active,130285345,3699317
mv-261,BTS (방탄소년단) 'N.O' Official Teaser #2,2013-09-09,2013-09-09,,MV,MVs,,https://www.youtube.com/watch?v=GYDncRcwdlE,https://img.youtube.com/vi/GYDncRcwdlE/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,28,,active,1142428,148876
mv-262,BTS (방탄소년단) 'N.O' Official Teaser #1,2013-09-06,2013-09-06,,MV,MVs,,https://www.youtube.com/watch?v=R3017eEgykw,https://img.youtube.com/vi/R3017eEgykw/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,68,,active,1279129,171830
mv-263,"BTS (방탄소년단) O!RUL8,2? Comeback Trailer",2013-09-04,2013-09-04,,MV,MVs,,https://www.youtube.com/watch?v=DHAk3T_gqBQ,https://img.youtube.com/vi/DHAk3T_gqBQ/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,137,,active,4518814,472521
mv-264,방탄소년단 Comeback trailer,2013-08-28,2013-08-28,,MV,MVs,,https://www.youtube.com/watch?v=fglrRHHSO7A,https://img.youtube.com/vi/fglrRHHSO7A/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,82,,active,2488614,433219
mv-265,BTS (방탄소년단) 'We Are Bulletproof Pt.2' Official MV,2013-07-16,2013-07-16,,MV,MVs,,https://www.youtube.com/watch?v=lE9lkSdtZeQ,https://img.youtube.com/vi/lE9lkSdtZeQ/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,233,,active,86827502,2493227
mv-266,[MV] BTS(방탄소년단) _ No More Dream (Dance ver.),2013-06-17,2013-06-17,,MV,MVs,,https://www.youtube.com/watch?v=pUkViXyQTI4,https://img.youtube.com/vi/pUkViXyQTI4/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,240,,active,66109434,891220
mv-267,[MV] BTS(방탄소년단) _ No More Dream(노 모어 드림),2013-06-12,2013-06-12,,MV,MVs,,https://www.youtube.com/watch?v=pw540DtB5mM,https://img.youtube.com/vi/pw540DtB5mM/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,290,,active,14330397,368684
mv-268,BTS (방탄소년단) 'No More Dream' Official MV (Choreography Version),2013-06-17,2013-06-17,,MV,MVs,,https://www.youtube.com/watch?v=l15_-4-_QO8,https://img.youtube.com/vi/l15_-4-_QO8/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,240,,active,6657226,473433
mv-269,BTS (방탄소년단) 'No More Dream' Official MV,2013-06-12,2013-06-12,,MV,MVs,,https://www.youtube.com/watch?v=rBG5L7UsUxA,https://img.youtube.com/vi/rBG5L7UsUxA/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,290,,active,344556218,8895278
mv-270,BTS (방탄소년단) 'No More Dream' Official Teaser #2,2013-06-09,2013-06-09,,MV,MVs,,https://www.youtube.com/watch?v=f7rUjOadhwo,https://img.youtube.com/vi/f7rUjOadhwo/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,55,,active,3017391,452281
mv-271,BTS (방탄소년단) 'No More Dream' Official Teaser #1,2013-06-06,2013-06-06,,MV,MVs,,https://www.youtube.com/watch?v=ZjEnJif3mGM,https://img.youtube.com/vi/ZjEnJif3mGM/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,65,,active,4701815,722087
mv-272,BTS (방탄소년단) Debut Trailer,2013-05-26,2013-05-26,,MV,MVs,,https://www.youtube.com/watch?v=Ya65AfxLesU,https://img.youtube.com/vi/Ya65AfxLesU/hqdefault.jpg,RM|Jin|Suga|J-Hope|Jimin|V|Jungkook,,47,,active,7771985,1427952
